주문일자,주문번호,매장코드,매장명,지역,채널,상품코드,카테고리,상품명,색상,사이즈,수량,정상가,할인율,판매단가,매출액,고객ID,성별,연령,회원등급,결제수단,주문상태
2025-12-09,O107320,S018,김해아울렛,부산,아울렛,SKU00089,하의,반바지,KHAKI,S,1,49000,30,34000,34000,C88043,F,45,VIP,카드,정상
2025-12-09,O107320,S018,김해아울렛,부산,아울렛,SKU00104,가방,미니백,WHITE,FREE,1,149000,60,59000,59000,C88043,F,45,VIP,카드,정상
2025-12-09,O107321,S006,분당현대점,경기,오프라인,SKU00147,액세서리,양말 세트,BROWN,FREE,1,19000,30,13000,13000,C79474,F,50,일반,상품권,정상
2025-12-09,O107321,S006,분당현대점,경기,오프라인,SKU00131,액세서리,벨트,GREY,FREE,2,79000,10,71000,142000,C79474,F,50,일반,상품권,정상
2025-12-09,O107322,S101,공식몰,온라인,온라인,SKU00099,가방,토트백,GREY,FREE,1,229000,30,160000,160000,C99377,F,25,일반,간편결제,정상
2025-12-09,O107323,S104,SSF샵입점,온라인,온라인,SKU00022,상의,로고 티셔츠,BLACK,S,1,49000,0,49000,49000,C10419,F,45,일반,간편결제,정상
2025-12-09,O107324,S006,분당현대점,경기,오프라인,SKU00043,아우터,트렌치코트,BEIGE,S,1,329000,30,230000,230000,C99711,F,45,VIP,카드,정상
2025-12-09,O107325,S004,잠실롯데점,서울,오프라인,SKU00024,상의,로고 티셔츠,DENIM_BLUE,S,1,49000,30,34000,34000,C77882,M,25,일반,상품권,정상
2025-12-09,O107325,S004,잠실롯데점,서울,오프라인,SKU00087,하의,롱 스커트,NAVY,XL,1,99000,10,89000,89000,C77882,M,25,일반,상품권,정상
2025-12-09,O107325,S004,잠실롯데점,서울,오프라인,SKU00056,아우터,바람막이,GREY,M,1,119000,30,83000,83000,C77882,M,25,일반,상품권,정상
2025-12-09,O107326,S101,공식몰,온라인,온라인,SKU00119,신발,로퍼,BEIGE,265,1,189000,20,151000,151000,C50100,M,20,비회원,카드,정상
2025-12-09,O107327,S002,명동점,서울,오프라인,SKU00020,데님,데님 셔츠,IVORY,XS,1,89000,0,89000,89000,C60863,F,25,일반,카드,정상
2025-12-09,O107327,S002,명동점,서울,오프라인,SKU00100,가방,백팩,KHAKI,FREE,1,169000,20,135000,135000,C60863,F,25,일반,카드,정상
2025-12-09,O107328,S014,대전둔산점,대전,오프라인,SKU00003,데님,청바지 슬림핏,GREY,M,1,89000,20,71000,71000,C37123,M,30,SILVER,간편결제,정상
2025-12-09,O107328,S014,대전둔산점,대전,오프라인,SKU00113,신발,스니커즈,BLACK,260,2,159000,0,159000,318000,C37123,M,30,SILVER,간편결제,정상
2025-12-09,O107329,S002,명동점,서울,오프라인,SKU00117,신발,로퍼,GREY,260,1,189000,0,189000,189000,C53135,F,20,일반,상품권,정상
2025-12-09,O107330,S015,제주연동점,제주,오프라인,SKU00142,액세서리,지갑,BEIGE,FREE,2,99000,10,89000,178000,C39289,M,35,SILVER,간편결제,정상
2025-12-09,O107331,S003,홍대점,서울,오프라인,SKU00009,데님,데님 자켓,DENIM_BLUE,M,1,159000,10,143000,143000,C27141,M,25,GOLD,간편결제,정상
2025-12-09,O107331,S003,홍대점,서울,오프라인,SKU00058,아우터,바람막이,NAVY,XS,1,119000,20,95000,95000,C27141,M,25,GOLD,간편결제,정상
2025-12-09,O107332,S008,고양스타필드,경기,오프라인,SKU00079,하의,조거 팬츠,WHITE,S,1,89000,20,71000,71000,C19537,F,20,비회원,카드,정상
2025-12-09,O107332,S008,고양스타필드,경기,오프라인,SKU00020,데님,데님 셔츠,IVORY,XS,1,89000,0,89000,89000,C19537,F,20,비회원,카드,정상
2025-12-09,O107333,S101,공식몰,온라인,온라인,SKU00129,액세서리,벨트,BLACK,FREE,1,79000,10,71000,71000,C61228,F,40,비회원,간편결제,정상
2025-12-09,O107334,S102,무신사입점,온라인,온라인,SKU00110,가방,클러치,GREY,FREE,1,99000,30,69000,69000,C78433,F,25,비회원,카드,정상
2025-12-09,O107335,S104,SSF샵입점,온라인,온라인,SKU00099,가방,토트백,GREY,FREE,1,229000,0,229000,229000,C31629,M,25,일반,현금,정상
2025-12-10,O107336,S103,29CM입점,온라인,온라인,SKU00093,가방,크로스백,NAVY,FREE,1,189000,10,170000,170000,C78597,F,25,비회원,상품권,정상
2025-12-10,O107337,S102,무신사입점,온라인,온라인,SKU00102,가방,백팩,BLACK,FREE,1,169000,0,169000,169000,C10870,M,30,일반,카드,정상
2025-12-10,O107338,S101,공식몰,온라인,온라인,SKU00105,가방,미니백,KHAKI,FREE,1,149000,0,149000,149000,C63685,M,45,일반,카드,정상
2025-12-10,O107338,S101,공식몰,온라인,온라인,SKU00123,신발,샌들,BROWN,270,1,129000,30,90000,90000,C63685,M,45,일반,카드,정상
2025-12-10,O107338,S101,공식몰,온라인,온라인,SKU00130,액세서리,벨트,RED,FREE,3,79000,30,55000,165000,C63685,M,45,일반,카드,정상
2025-12-10,O107339,S005,여의도IFC점,서울,오프라인,SKU00041,아우터,트렌치코트,GREY,S,1,329000,0,329000,329000,C90279,F,35,GOLD,카드,정상
2025-12-10,O107339,S005,여의도IFC점,서울,오프라인,SKU00019,데님,데님 셔츠,BEIGE,S,1,89000,20,71000,71000,C90279,F,35,GOLD,카드,정상
2025-12-10,O107340,S009,인천신세계점,인천,오프라인,SKU00012,데님,데님 자켓,IVORY,L,1,159000,0,159000,159000,C63171,F,30,일반,현금,정상
2025-12-10,O107341,S018,김해아울렛,부산,아울렛,SKU00019,데님,데님 셔츠,BEIGE,L,1,89000,30,62000,62000,C97644,F,30,일반,간편결제,정상
2025-12-10,O107341,S018,김해아울렛,부산,아울렛,SKU00040,상의,폴로셔츠,BLACK,L,1,69000,30,48000,48000,C97644,F,30,일반,간편결제,정상
2025-12-10,O107342,S016,여주아울렛,경기,아울렛,SKU00108,가방,미니백,BROWN,FREE,1,149000,30,104000,104000,C37950,F,25,비회원,카드,정상
2025-12-10,O107343,S016,여주아울렛,경기,아울렛,SKU00070,원피스,니트 원피스,BROWN,L,2,119000,30,83000,166000,C80014,F,20,일반,카드,정상
2025-12-10,O107344,S001,강남플래그십,서울,오프라인,SKU00123,신발,샌들,BROWN,240,1,129000,30,90000,90000,C65197,F,20,VIP,카드,정상
2025-12-10,O107345,S102,무신사입점,온라인,온라인,SKU00011,데님,데님 자켓,KHAKI,XL,2,159000,30,111000,222000,C81413,M,35,GOLD,카드,정상
2025-12-10,O107346,S004,잠실롯데점,서울,오프라인,SKU00141,액세서리,지갑,DENIM_BLUE,FREE,1,99000,0,99000,99000,C50399,M,50,일반,카드,정상
2025-12-10,O107346,S004,잠실롯데점,서울,오프라인,SKU00030,상의,후드티,DENIM_BLUE,S,1,89000,20,71000,71000,C50399,M,50,일반,카드,정상
2025-12-10,O107346,S004,잠실롯데점,서울,오프라인,SKU00140,액세서리,지갑,KHAKI,FREE,1,99000,0,99000,99000,C50399,M,50,일반,카드,정상
2025-12-10,O107347,S007,수원AK점,경기,오프라인,SKU00004,데님,청바지 슬림핏,RED,S,1,89000,20,71000,71000,C11985,F,20,SILVER,카드,정상
2025-12-10,O107347,S007,수원AK점,경기,오프라인,SKU00047,아우터,패딩,GREY,S,1,459000,20,367000,367000,C11985,F,20,SILVER,카드,정상
2025-12-10,O107348,S016,여주아울렛,경기,아울렛,SKU00036,상의,맨투맨,BROWN,XL,1,79000,30,55000,55000,C10384,F,40,일반,상품권,정상
2025-12-10,O107349,S008,고양스타필드,경기,오프라인,SKU00014,데님,데님 스커트,KHAKI,XL,1,79000,0,79000,79000,C60242,F,45,비회원,현금,정상
2025-12-10,O107349,S008,고양스타필드,경기,오프라인,SKU00063,원피스,미니 원피스,KHAKI,L,1,129000,10,116000,116000,C60242,F,45,비회원,현금,정상
2025-12-10,O107349,S008,고양스타필드,경기,오프라인,SKU00142,액세서리,지갑,BEIGE,FREE,1,99000,30,69000,69000,C60242,F,45,비회원,현금,정상
2025-12-10,O107350,S009,인천신세계점,인천,오프라인,SKU00028,상의,크롭 티,BROWN,XL,1,39000,0,39000,39000,C67498,M,30,비회원,간편결제,정상
2025-12-10,O107350,S009,인천신세계점,인천,오프라인,SKU00040,상의,폴로셔츠,BLACK,XL,1,69000,30,48000,48000,C67498,M,30,비회원,간편결제,정상
2025-12-10,O107351,S017,파주아울렛,경기,아울렛,SKU00002,데님,청바지 슬림핏,BLACK,XS,1,89000,40,53000,53000,C95337,F,20,GOLD,현금,정상
2025-12-10,O107352,S014,대전둔산점,대전,오프라인,SKU00081,하의,미니 스커트,BEIGE,XL,1,69000,0,69000,69000,C36853,F,25,비회원,카드,정상
2025-12-10,O107353,S011,부산센텀시티,부산,오프라인,SKU00076,하의,조거 팬츠,IVORY,XS,1,89000,20,71000,71000,C53520,F,35,일반,카드,정상
2025-12-10,O107354,S001,강남플래그십,서울,오프라인,SKU00010,데님,데님 자켓,BLACK,L,1,159000,0,159000,159000,C43587,F,25,VIP,카드,정상
2025-12-10,O107354,S001,강남플래그십,서울,오프라인,SKU00045,아우터,트렌치코트,BLACK,XS,1,329000,10,296000,296000,C43587,F,25,VIP,카드,정상
2025-12-10,O107355,S002,명동점,서울,오프라인,SKU00053,아우터,가디건,NAVY,L,1,139000,0,139000,139000,C28251,F,40,비회원,상품권,정상
2025-12-10,O107355,S002,명동점,서울,오프라인,SKU00011,데님,데님 자켓,KHAKI,XS,2,159000,10,143000,286000,C28251,F,40,비회원,상품권,정상
2025-12-10,O107355,S002,명동점,서울,오프라인,SKU00010,데님,데님 자켓,BLACK,XS,1,159000,0,159000,159000,C28251,F,40,비회원,상품권,정상
2025-12-10,O107356,S014,대전둔산점,대전,오프라인,SKU00112,가방,클러치,RED,FREE,1,99000,0,99000,99000,C39853,F,35,비회원,카드,정상
2025-12-10,O107356,S014,대전둔산점,대전,오프라인,SKU00007,데님,청바지 와이드,KHAKI,XL,1,99000,20,79000,79000,C39853,F,35,비회원,카드,정상
2025-12-10,O107357,S006,분당현대점,경기,오프라인,SKU00148,액세서리,양말 세트,IVORY,FREE,1,19000,20,15000,15000,C73177,F,30,일반,간편결제,정상
2025-12-10,O107357,S006,분당현대점,경기,오프라인,SKU00082,하의,미니 스커트,KHAKI,S,1,69000,10,62000,62000,C73177,F,30,일반,간편결제,정상
2025-12-10,O107358,S007,수원AK점,경기,오프라인,SKU00055,아우터,가디건,KHAKI,S,1,139000,20,111000,111000,C61683,M,35,VIP,상품권,정상
2025-12-10,O107359,S103,29CM입점,온라인,온라인,SKU00030,상의,후드티,DENIM_BLUE,S,1,89000,30,62000,62000,C80539,M,45,VIP,간편결제,정상
2025-12-10,O107359,S103,29CM입점,온라인,온라인,SKU00108,가방,미니백,BROWN,FREE,1,149000,30,104000,104000,C80539,M,45,VIP,간편결제,정상
2025-12-10,O107360,S104,SSF샵입점,온라인,온라인,SKU00098,가방,토트백,BEIGE,FREE,1,229000,0,229000,229000,C72608,M,35,GOLD,카드,정상
2025-12-10,O107361,S012,대구동성로점,대구,오프라인,SKU00019,데님,데님 셔츠,BEIGE,L,1,89000,20,71000,71000,C58372,F,35,일반,현금,정상
2025-12-10,O107361,S012,대구동성로점,대구,오프라인,SKU00129,액세서리,벨트,BLACK,FREE,1,79000,0,79000,79000,C58372,F,35,일반,현금,정상
2025-12-10,O107362,S003,홍대점,서울,오프라인,SKU00136,액세서리,선글라스,RED,FREE,2,119000,0,119000,238000,C45303,F,35,비회원,현금,정상
2025-12-10,O107363,S104,SSF샵입점,온라인,온라인,SKU00108,가방,미니백,BROWN,FREE,1,149000,20,119000,119000,C70698,F,25,SILVER,카드,정상
2025-12-10,O107363,S104,SSF샵입점,온라인,온라인,SKU00038,상의,폴로셔츠,WHITE,L,1,69000,30,48000,48000,C70698,F,25,SILVER,카드,정상
2025-12-10,O107363,S104,SSF샵입점,온라인,온라인,SKU00041,아우터,트렌치코트,GREY,L,1,329000,20,263000,263000,C70698,F,25,SILVER,카드,정상
2025-12-10,O107363,S104,SSF샵입점,온라인,온라인,SKU00052,아우터,가디건,BROWN,S,1,139000,0,139000,139000,C70698,F,25,SILVER,카드,정상
2025-12-10,O107364,S008,고양스타필드,경기,오프라인,SKU00060,원피스,미니 원피스,NAVY,L,1,129000,0,129000,129000,C24637,F,25,비회원,카드,정상
2025-12-10,O107364,S008,고양스타필드,경기,오프라인,SKU00080,하의,조거 팬츠,NAVY,S,1,89000,30,62000,62000,C24637,F,25,비회원,카드,정상
2025-12-10,O107364,S008,고양스타필드,경기,오프라인,SKU00030,상의,후드티,DENIM_BLUE,L,1,89000,0,89000,89000,C24637,F,25,비회원,카드,정상
2025-12-10,O107365,S018,김해아울렛,부산,아울렛,SKU00142,액세서리,지갑,BEIGE,FREE,1,99000,60,39000,39000,C31798,F,25,일반,카드,정상
2025-12-10,O107366,S018,김해아울렛,부산,아울렛,SKU00085,하의,롱 스커트,DENIM_BLUE,S,1,99000,60,39000,39000,C73939,M,35,비회원,카드,정상
2025-12-10,O107367,S015,제주연동점,제주,오프라인,SKU00138,액세서리,선글라스,GREY,FREE,1,119000,0,119000,119000,C65766,F,20,일반,간편결제,정상
2025-12-10,O107367,S015,제주연동점,제주,오프라인,SKU00071,원피스,니트 원피스,DENIM_BLUE,XL,3,119000,0,119000,357000,C65766,F,20,일반,간편결제,정상
2025-12-10,O107368,S002,명동점,서울,오프라인,SKU00121,신발,부츠,NAVY,230,1,259000,0,259000,259000,C71131,M,25,SILVER,간편결제,정상
2025-12-10,O107369,S103,29CM입점,온라인,온라인,SKU00051,아우터,블레이저,GREY,M,1,259000,0,259000,259000,C12488,F,20,GOLD,카드,정상
2025-12-10,O107370,S005,여의도IFC점,서울,오프라인,SKU00099,가방,토트백,GREY,FREE,1,229000,0,229000,229000,C32237,F,25,일반,현금,정상
2025-12-11,O107371,S003,홍대점,서울,오프라인,SKU00050,아우터,블레이저,DENIM_BLUE,S,1,259000,0,259000,259000,C97520,F,50,VIP,카드,정상
2025-12-11,O107371,S003,홍대점,서울,오프라인,SKU00053,아우터,가디건,NAVY,XL,1,139000,0,139000,139000,C97520,F,50,VIP,카드,정상
2025-12-11,O107371,S003,홍대점,서울,오프라인,SKU00016,데님,데님 스커트,BEIGE,S,3,79000,0,79000,237000,C97520,F,50,VIP,카드,정상
2025-12-11,O107372,S007,수원AK점,경기,오프라인,SKU00016,데님,데님 스커트,BEIGE,L,-1,79000,0,79000,-79000,C46419,M,25,VIP,카드,반품
2025-12-11,O107373,S001,강남플래그십,서울,오프라인,SKU00037,상의,폴로셔츠,KHAKI,M,1,69000,30,48000,48000,C39409,M,30,일반,상품권,정상
2025-12-11,O107374,S018,김해아울렛,부산,아울렛,SKU00067,원피스,롱 원피스,DENIM_BLUE,S,1,159000,50,79000,79000,C58628,M,40,일반,현금,정상
2025-12-11,O107375,S012,대구동성로점,대구,오프라인,SKU00096,가방,토트백,WHITE,FREE,1,229000,20,183000,183000,C26779,M,20,SILVER,카드,정상
2025-12-11,O107376,S004,잠실롯데점,서울,오프라인,SKU00072,하의,치노 팬츠,WHITE,M,1,79000,0,79000,79000,C70081,F,35,비회원,카드,정상
2025-12-11,O107377,S013,광주충장로점,광주,오프라인,SKU00055,아우터,가디건,KHAKI,XS,1,139000,0,139000,139000,C42989,M,40,일반,카드,정상
2025-12-11,O107377,S013,광주충장로점,광주,오프라인,SKU00011,데님,데님 자켓,KHAKI,S,2,159000,10,143000,286000,C42989,M,40,일반,카드,정상
2025-12-11,O107378,S004,잠실롯데점,서울,오프라인,SKU00058,아우터,바람막이,NAVY,XL,1,119000,30,83000,83000,C44269,F,25,GOLD,카드,정상
2025-12-11,O107378,S004,잠실롯데점,서울,오프라인,SKU00102,가방,백팩,BLACK,FREE,1,169000,20,135000,135000,C44269,F,25,GOLD,카드,정상
2025-12-11,O107378,S004,잠실롯데점,서울,오프라인,SKU00053,아우터,가디건,NAVY,XS,1,139000,10,125000,125000,C44269,F,25,GOLD,카드,정상
2025-12-11,O107379,S003,홍대점,서울,오프라인,SKU00021,데님,데님 셔츠,GREY,S,1,89000,30,62000,62000,C36969,F,25,비회원,상품권,정상
2025-12-11,O107379,S003,홍대점,서울,오프라인,SKU00009,데님,데님 자켓,DENIM_BLUE,XL,1,159000,10,143000,143000,C36969,F,25,비회원,상품권,정상
2025-12-11,O107380,S102,무신사입점,온라인,온라인,SKU00096,가방,토트백,WHITE,FREE,1,229000,0,229000,229000,C48553,F,30,일반,상품권,정상
2025-12-11,O107381,S015,제주연동점,제주,오프라인,SKU00040,상의,폴로셔츠,BLACK,XS,1,69000,30,48000,48000,C85818,M,35,비회원,카드,정상
2025-12-11,O107381,S015,제주연동점,제주,오프라인,SKU00006,데님,청바지 와이드,WHITE,XL,1,99000,0,99000,99000,C85818,M,35,비회원,카드,정상
2025-12-11,O107382,S103,29CM입점,온라인,온라인,SKU00032,상의,후드티,BROWN,S,1,89000,30,62000,62000,C41246,F,35,SILVER,상품권,정상
2025-12-11,O107382,S103,29CM입점,온라인,온라인,SKU00054,아우터,가디건,RED,S,1,139000,0,139000,139000,C41246,F,35,SILVER,상품권,정상
2025-12-11,O107383,S007,수원AK점,경기,오프라인,SKU00006,데님,청바지 와이드,WHITE,XL,2,99000,0,99000,198000,C15948,F,35,일반,카드,정상
2025-12-11,O107383,S007,수원AK점,경기,오프라인,SKU00094,가방,크로스백,KHAKI,FREE,1,189000,0,189000,189000,C15948,F,35,일반,카드,정상
2025-12-11,O107384,S001,강남플래그십,서울,오프라인,SKU00077,하의,조거 팬츠,DENIM_BLUE,S,1,89000,0,89000,89000,C81943,M,40,일반,간편결제,정상
2025-12-11,O107384,S001,강남플래그십,서울,오프라인,SKU00072,하의,치노 팬츠,WHITE,L,1,79000,10,71000,71000,C81943,M,40,일반,간편결제,정상
2025-12-11,O107385,S006,분당현대점,경기,오프라인,SKU00119,신발,로퍼,BEIGE,240,2,189000,20,151000,302000,C13125,F,40,일반,간편결제,정상
2025-12-11,O107385,S006,분당현대점,경기,오프라인,SKU00007,데님,청바지 와이드,KHAKI,S,3,99000,20,79000,237000,C13125,F,40,일반,간편결제,정상
2025-12-11,O107386,S004,잠실롯데점,서울,오프라인,SKU00144,액세서리,양말 세트,BEIGE,FREE,1,19000,30,13000,13000,C95018,M,30,비회원,카드,정상
2025-12-11,O107386,S004,잠실롯데점,서울,오프라인,SKU00121,신발,부츠,NAVY,240,2,259000,20,207000,414000,C95018,M,30,비회원,카드,정상
2025-12-11,O107386,S004,잠실롯데점,서울,오프라인,SKU00095,가방,토트백,DENIM_BLUE,FREE,1,229000,30,160000,160000,C95018,M,30,비회원,카드,정상
2025-12-11,O107387,S003,홍대점,서울,오프라인,SKU00023,상의,로고 티셔츠,NAVY,XS,1,49000,0,49000,49000,C36932,F,25,일반,카드,정상
2025-12-11,O107388,S007,수원AK점,경기,오프라인,SKU00063,원피스,미니 원피스,KHAKI,XL,1,129000,20,103000,103000,C51068,F,35,SILVER,카드,정상
2025-12-11,O107389,S014,대전둔산점,대전,오프라인,SKU00065,원피스,롱 원피스,BEIGE,M,1,159000,30,111000,111000,C21793,F,35,SILVER,카드,정상
2025-12-11,O107390,S005,여의도IFC점,서울,오프라인,SKU00067,원피스,롱 원피스,DENIM_BLUE,S,2,159000,0,159000,318000,C67832,F,35,비회원,카드,정상
2025-12-11,O107391,S104,SSF샵입점,온라인,온라인,SKU00136,액세서리,선글라스,RED,FREE,1,119000,20,95000,95000,C30423,F,25,SILVER,카드,정상
2025-12-11,O107391,S104,SSF샵입점,온라인,온라인,SKU00115,신발,스니커즈,NAVY,240,3,159000,10,143000,429000,C30423,F,25,SILVER,카드,정상
2025-12-11,O107391,S104,SSF샵입점,온라인,온라인,SKU00080,하의,조거 팬츠,NAVY,XL,1,89000,20,71000,71000,C30423,F,25,SILVER,카드,정상
2025-12-11,O107392,S006,분당현대점,경기,오프라인,SKU00092,가방,크로스백,WHITE,FREE,2,189000,20,151000,302000,C17889,F,30,일반,현금,정상
2025-12-11,O107393,S015,제주연동점,제주,오프라인,SKU00107,가방,미니백,DENIM_BLUE,FREE,1,149000,0,149000,149000,C70244,F,20,VIP,카드,정상
2025-12-11,O107393,S015,제주연동점,제주,오프라인,SKU00118,신발,로퍼,KHAKI,255,1,189000,10,170000,170000,C70244,F,20,VIP,카드,정상
2025-12-11,O107393,S015,제주연동점,제주,오프라인,SKU00072,하의,치노 팬츠,WHITE,L,1,79000,0,79000,79000,C70244,F,20,VIP,카드,정상
2025-12-11,O107394,S006,분당현대점,경기,오프라인,SKU00092,가방,크로스백,WHITE,FREE,1,189000,30,132000,132000,C11466,F,25,VIP,현금,정상
2025-12-11,O107395,S104,SSF샵입점,온라인,온라인,SKU00024,상의,로고 티셔츠,DENIM_BLUE,S,-1,49000,20,39000,-39000,C49087,F,30,비회원,간편결제,반품
2025-12-11,O107395,S104,SSF샵입점,온라인,온라인,SKU00144,액세서리,양말 세트,BEIGE,FREE,1,19000,0,19000,19000,C49087,F,30,비회원,간편결제,정상
2025-12-11,O107396,S103,29CM입점,온라인,온라인,SKU00059,원피스,미니 원피스,BEIGE,L,1,129000,10,116000,116000,C45740,F,45,VIP,상품권,정상
2025-12-11,O107396,S103,29CM입점,온라인,온라인,SKU00048,아우터,패딩,WHITE,XS,1,459000,20,367000,367000,C45740,F,45,VIP,상품권,정상
2025-12-11,O107396,S103,29CM입점,온라인,온라인,SKU00068,원피스,롱 원피스,BLACK,XL,1,159000,0,159000,159000,C45740,F,45,VIP,상품권,정상
2025-12-11,O107397,S014,대전둔산점,대전,오프라인,SKU00126,신발,샌들,KHAKI,265,1,129000,0,129000,129000,C53221,M,30,비회원,간편결제,정상
2025-12-11,O107397,S014,대전둔산점,대전,오프라인,SKU00019,데님,데님 셔츠,BEIGE,S,1,89000,0,89000,89000,C53221,M,30,비회원,간편결제,정상
2025-12-11,O107398,S006,분당현대점,경기,오프라인,SKU00050,아우터,블레이저,DENIM_BLUE,S,1,259000,10,233000,233000,C63701,F,45,비회원,카드,정상
2025-12-11,O107399,S018,김해아울렛,부산,아울렛,SKU00019,데님,데님 셔츠,BEIGE,L,1,89000,30,62000,62000,C80855,F,35,VIP,카드,정상
2025-12-11,O107400,S018,김해아울렛,부산,아울렛,SKU00002,데님,청바지 슬림핏,BLACK,S,-1,89000,50,44000,-44000,C17435,F,25,비회원,카드,반품
2025-12-11,O107400,S018,김해아울렛,부산,아울렛,SKU00136,액세서리,선글라스,RED,FREE,1,119000,50,59000,59000,C17435,F,25,비회원,카드,정상
2025-12-11,O107401,S014,대전둔산점,대전,오프라인,SKU00065,원피스,롱 원피스,BEIGE,S,1,159000,10,143000,143000,C79643,F,20,VIP,카드,정상
2025-12-12,O107402,S003,홍대점,서울,오프라인,SKU00054,아우터,가디건,RED,XS,1,139000,10,125000,125000,C10884,F,25,비회원,상품권,정상
2025-12-12,O107403,S018,김해아울렛,부산,아울렛,SKU00005,데님,청바지 슬림핏,DENIM_BLUE,XL,2,89000,30,62000,124000,C28743,F,35,SILVER,카드,정상
2025-12-12,O107404,S104,SSF샵입점,온라인,온라인,SKU00128,액세서리,벨트,BEIGE,FREE,1,79000,30,55000,55000,C80753,M,20,일반,카드,정상
2025-12-12,O107405,S102,무신사입점,온라인,온라인,SKU00021,데님,데님 셔츠,GREY,XS,1,89000,0,89000,89000,C97484,F,45,SILVER,카드,정상
2025-12-12,O107406,S103,29CM입점,온라인,온라인,SKU00110,가방,클러치,GREY,FREE,1,99000,10,89000,89000,C47296,F,20,VIP,상품권,정상
2025-12-12,O107406,S103,29CM입점,온라인,온라인,SKU00087,하의,롱 스커트,NAVY,S,1,99000,30,69000,69000,C47296,F,20,VIP,상품권,정상
2025-12-12,O107406,S103,29CM입점,온라인,온라인,SKU00066,원피스,롱 원피스,BROWN,S,1,159000,10,143000,143000,C47296,F,20,VIP,상품권,정상
2025-12-12,O107407,S017,파주아울렛,경기,아울렛,SKU00001,데님,청바지 슬림핏,WHITE,L,1,89000,60,35000,35000,C72971,M,20,SILVER,카드,정상
2025-12-12,O107408,S008,고양스타필드,경기,오프라인,SKU00005,데님,청바지 슬림핏,DENIM_BLUE,L,1,89000,0,89000,89000,C36075,M,35,SILVER,카드,정상
2025-12-12,O107408,S008,고양스타필드,경기,오프라인,SKU00015,데님,데님 스커트,BLACK,XL,1,79000,20,63000,63000,C36075,M,35,SILVER,카드,정상
2025-12-12,O107408,S008,고양스타필드,경기,오프라인,SKU00043,아우터,트렌치코트,BEIGE,XL,1,329000,0,329000,329000,C36075,M,35,SILVER,카드,정상
2025-12-12,O107409,S016,여주아울렛,경기,아울렛,SKU00127,신발,샌들,NAVY,265,1,129000,40,77000,77000,C25541,F,30,GOLD,카드,정상
2025-12-12,O107409,S016,여주아울렛,경기,아울렛,SKU00112,가방,클러치,RED,FREE,1,99000,50,49000,49000,C25541,F,30,GOLD,카드,정상
2025-12-12,O107410,S101,공식몰,온라인,온라인,SKU00087,하의,롱 스커트,NAVY,S,2,99000,0,99000,198000,C67791,F,45,일반,상품권,정상
2025-12-12,O107411,S007,수원AK점,경기,오프라인,SKU00067,원피스,롱 원피스,DENIM_BLUE,XS,1,159000,10,143000,143000,C25656,F,30,일반,현금,정상
2025-12-12,O107411,S007,수원AK점,경기,오프라인,SKU00090,하의,반바지,IVORY,XS,1,49000,20,39000,39000,C25656,F,30,일반,현금,정상
2025-12-12,O107412,S008,고양스타필드,경기,오프라인,SKU00006,데님,청바지 와이드,WHITE,L,1,99000,0,99000,99000,C55897,M,40,일반,카드,정상
2025-12-12,O107412,S008,고양스타필드,경기,오프라인,SKU00086,하의,롱 스커트,KHAKI,XL,1,99000,30,69000,69000,C55897,M,40,일반,카드,정상
2025-12-12,O107413,S014,대전둔산점,대전,오프라인,SKU00091,하의,반바지,WHITE,XL,2,49000,0,49000,98000,C17682,M,25,VIP,카드,정상
2025-12-12,O107413,S014,대전둔산점,대전,오프라인,SKU00147,액세서리,양말 세트,BROWN,FREE,1,19000,10,17000,17000,C17682,M,25,VIP,카드,정상
2025-12-12,O107414,S014,대전둔산점,대전,오프라인,SKU00083,하의,미니 스커트,GREY,XL,1,69000,0,69000,69000,C32707,F,25,비회원,카드,정상
2025-12-12,O107415,S014,대전둔산점,대전,오프라인,SKU00066,원피스,롱 원피스,BROWN,XL,1,159000,0,159000,159000,C13549,M,30,SILVER,카드,정상
2025-12-12,O107416,S009,인천신세계점,인천,오프라인,SKU00044,아우터,트렌치코트,KHAKI,M,1,329000,30,230000,230000,C78880,F,20,비회원,카드,정상
2025-12-12,O107416,S009,인천신세계점,인천,오프라인,SKU00074,하의,치노 팬츠,BROWN,M,1,79000,10,71000,71000,C78880,F,20,비회원,카드,정상
2025-12-12,O107417,S003,홍대점,서울,오프라인,SKU00016,데님,데님 스커트,BEIGE,S,1,79000,30,55000,55000,C38495,M,35,SILVER,카드,정상
2025-12-12,O107417,S003,홍대점,서울,오프라인,SKU00021,데님,데님 셔츠,GREY,XS,1,89000,30,62000,62000,C38495,M,35,SILVER,카드,정상
2025-12-12,O107418,S010,부산서면점,부산,오프라인,SKU00037,상의,폴로셔츠,KHAKI,XS,2,69000,0,69000,138000,C80567,F,25,일반,카드,정상
2025-12-12,O107419,S003,홍대점,서울,오프라인,SKU00038,상의,폴로셔츠,WHITE,XL,1,69000,20,55000,55000,C93060,M,25,비회원,간편결제,정상
2025-12-12,O107419,S003,홍대점,서울,오프라인,SKU00032,상의,후드티,BROWN,M,2,89000,30,62000,124000,C93060,M,25,비회원,간편결제,정상
2025-12-12,O107420,S018,김해아울렛,부산,아울렛,SKU00108,가방,미니백,BROWN,FREE,1,149000,30,104000,104000,C42922,F,40,비회원,카드,정상
